item_category,item_code,district,fac_type_tlo,inflow_to_outflow_ratio
general,76.0,Lilongwe,Facility_level_3,1.0
general,76.0,Machinga,Facility_level_1a,1.0
general,76.0,Machinga,Facility_level_2,1.0
general,76.0,Mangochi,Facility_level_1a,1.0
general,76.0,Mangochi,Facility_level_1b,1.0694444444444444
general,76.0,Mangochi,Facility_level_2,1.0
general,76.0,Mulanje,Facility_level_1a,1.0
general,76.0,Mulanje,Facility_level_2,1.2426470588235294
general,76.0,Mwanza,Facility_level_1a,1.0
general,76.0,Mzimba North,Facility_level_1a,
general,76.0,Mzimba South,Facility_level_1a,1.0
general,76.0,Mzimba South,Facility_level_1b,1.4583333333333333
general,76.0,Mzimba South,Facility_level_2,1.0
general,76.0,Neno,Facility_level_1a,1.0
general,76.0,Neno,Facility_level_1b,2.756254369610806
general,76.0,Neno,Facility_level_2,1.0
general,76.0,Nkhata bay,Facility_level_1a,1.0
general,76.0,Nkhota Kota,Facility_level_1a,1.0
general,76.0,Nkhota Kota,Facility_level_1b,1.0
general,76.0,Nkhota Kota,Facility_level_2,1.0546319651456089
general,76.0,Nsanje,Facility_level_1a,1.0
general,76.0,Ntcheu,Facility_level_1a,1.0
general,76.0,Ntchisi,Facility_level_1a,1.0
general,76.0,Phalombe,Facility_level_2,2.756254369610806
general,76.0,Rumphi,Facility_level_1a,1.0
general,76.0,Rumphi,Facility_level_1b,1.0
general,76.0,Rumphi,Facility_level_2,1.0
general,76.0,Salima,Facility_level_1a,1.0
general,76.0,Salima,Facility_level_2,1.0
general,76.0,Thyolo,Facility_level_1a,1.0
general,76.0,Zomba,Facility_level_1a,1.0
general,76.0,Zomba,Facility_level_1b,1.1009174311926606
general,76.0,Zomba,Facility_level_3,1.0
general,80.0,Balaka,Facility_level_1a,1.0
general,80.0,Blantyre,Facility_level_1a,1.0798679867986798
general,80.0,Blantyre,Facility_level_3,1.0
general,80.0,Chikwawa,Facility_level_1a,1.0
general,80.0,Chikwawa,Facility_level_1b,1.0
general,80.0,Chikwawa,Facility_level_2,1.0
general,80.0,Chiradzulu,Facility_level_1a,1.0631313131313131
general,80.0,Chiradzulu,Facility_level_2,2.756254369610806
general,80.0,Chitipa,Facility_level_1a,1.7142857142857142
general,80.0,Dedza,Facility_level_1a,2.756254369610806
general,80.0,Dowa,Facility_level_1a,2.091152815013405
general,80.0,Karonga,Facility_level_1a,1.4444444444444444
general,80.0,Karonga,Facility_level_1b,1.0
general,80.0,Karonga,Facility_level_2,1.1794871794871795
general,80.0,Kasungu,Facility_level_1a,1.6298157453936348
general,80.0,Lilongwe,Facility_level_1a,1.0
general,80.0,Lilongwe,Facility_level_1b,1.0
general,80.0,Lilongwe,Facility_level_3,1.0
general,80.0,Machinga,Facility_level_1a,1.0
general,80.0,Mangochi,Facility_level_1a,1.0
general,80.0,Mangochi,Facility_level_1b,1.0
general,80.0,Mchinji,Facility_level_1a,1.0
general,80.0,Mchinji,Facility_level_1b,1.0
general,80.0,Mchinji,Facility_level_2,1.0
general,80.0,Mulanje,Facility_level_1a,1.0
general,80.0,Mulanje,Facility_level_2,
general,80.0,Mwanza,Facility_level_1a,1.0
general,80.0,Mzimba North,Facility_level_1a,1.0
general,80.0,Mzimba North,Facility_level_2,1.0952380952380953
general,80.0,Mzimba North,Facility_level_3,1.0
general,80.0,Mzimba South,Facility_level_1a,1.0
general,80.0,Mzimba South,Facility_level_1b,1.0
general,80.0,Neno,Facility_level_1a,1.0
general,80.0,Neno,Facility_level_1b,1.0
general,80.0,Neno,Facility_level_2,
general,80.0,Nkhata bay,Facility_level_1a,1.2761394101876675
general,80.0,Nkhata bay,Facility_level_1b,2.756254369610806
general,80.0,Nkhata bay,Facility_level_2,1.0
general,80.0,Nkhota Kota,Facility_level_1a,1.0
general,80.0,Nkhota Kota,Facility_level_1b,1.0
general,80.0,Nkhota Kota,Facility_level_2,1.0188679245283019
general,80.0,Nsanje,Facility_level_1a,2.756254369610806
general,80.0,Nsanje,Facility_level_2,2.756254369610806
general,80.0,Ntcheu,Facility_level_1a,2.198841698841699
general,80.0,Ntcheu,Facility_level_2,1.0
general,80.0,Ntchisi,Facility_level_1a,1.0
general,80.0,Ntchisi,Facility_level_2,1.0
general,80.0,Phalombe,Facility_level_1a,1.0
general,80.0,Phalombe,Facility_level_2,1.0
general,80.0,Rumphi,Facility_level_1a,1.0
general,80.0,Rumphi,Facility_level_1b,1.0
general,80.0,Rumphi,Facility_level_2,1.0169491525423728
general,80.0,Salima,Facility_level_1a,1.0
general,80.0,Thyolo,Facility_level_1a,1.3734290843806105
general,80.0,Zomba,Facility_level_1a,1.0
general,80.0,Zomba,Facility_level_1b,1.0
general,80.0,Zomba,Facility_level_2,
general,80.0,Zomba,Facility_level_3,1.0
general,82.0,Balaka,Facility_level_2,1.0
general,82.0,Blantyre,Facility_level_2,2.756254369610806
general,82.0,Blantyre,Facility_level_3,1.0
general,82.0,Chikwawa,Facility_level_1b,1.0
general,82.0,Chikwawa,Facility_level_2,1.00355871886121
general,82.0,Chiradzulu,Facility_level_2,1.0
general,82.0,Chitipa,Facility_level_2,1.0
general,82.0,Dowa,Facility_level_1b,1.0
general,82.0,Dowa,Facility_level_2,1.4423728813559322
general,82.0,Karonga,Facility_level_1b,1.0
general,82.0,Karonga,Facility_level_2,1.0
general,82.0,Kasungu,Facility_level_1b,1.0
general,82.0,Kasungu,Facility_level_2,1.0
general,82.0,Lilongwe,Facility_level_1b,1.0
general,82.0,Lilongwe,Facility_level_2,1.0
general,82.0,Lilongwe,Facility_level_3,1.0
general,82.0,Machinga,Facility_level_2,1.0
general,82.0,Mangochi,Facility_level_1b,1.0
general,82.0,Mangochi,Facility_level_2,1.0
general,82.0,Mchinji,Facility_level_1b,1.0
general,82.0,Mchinji,Facility_level_2,1.0
general,82.0,Mulanje,Facility_level_2,1.0
general,82.0,Mwanza,Facility_level_2,1.0
general,82.0,Mzimba North,Facility_level_2,1.4285714285714286
general,82.0,Mzimba North,Facility_level_3,1.1706001348617667
general,82.0,Mzimba South,Facility_level_1b,2.756254369610806
general,82.0,Mzimba South,Facility_level_2,1.0
general,82.0,Neno,Facility_level_1b,1.0
general,82.0,Neno,Facility_level_2,1.0
general,82.0,Nkhata bay,Facility_level_1b,1.0
general,82.0,Nkhata bay,Facility_level_2,1.0
general,82.0,Nkhota Kota,Facility_level_2,1.0
general,82.0,Nsanje,Facility_level_2,1.0
general,82.0,Ntcheu,Facility_level_2,1.0
general,82.0,Ntchisi,Facility_level_2,1.0
general,82.0,Phalombe,Facility_level_2,1.0
general,82.0,Rumphi,Facility_level_1b,1.0
general,82.0,Rumphi,Facility_level_2,1.0
general,82.0,Salima,Facility_level_2,1.0
general,82.0,Thyolo,Facility_level_1b,1.0
general,82.0,Thyolo,Facility_level_2,1.0
general,82.0,Zomba,Facility_level_1b,1.0
general,82.0,Zomba,Facility_level_2,2.756254369610806
general,82.0,Zomba,Facility_level_3,1.0
general,82.0,Zomba,Facility_level_4,2.756254369610806
general,88.0,Balaka,Facility_level_1a,1.0
general,88.0,Balaka,Facility_level_2,1.0
general,88.0,Blantyre,Facility_level_1a,1.0361558199206904
general,88.0,Blantyre,Facility_level_2,1.0
general,88.0,Blantyre,Facility_level_3,1.0
general,88.0,Chikwawa,Facility_level_1a,1.0
general,88.0,Chikwawa,Facility_level_1b,1.0
general,88.0,Chikwawa,Facility_level_2,1.0
general,88.0,Chiradzulu,Facility_level_1a,1.0
general,88.0,Chiradzulu,Facility_level_2,1.0233333333333334
general,88.0,Chitipa,Facility_level_1a,1.9439775910364145
general,88.0,Chitipa,Facility_level_2,1.0
general,88.0,Dedza,Facility_level_1a,2.756254369610806
general,88.0,Dowa,Facility_level_1a,1.0
general,88.0,Dowa,Facility_level_1b,1.0
general,88.0,Dowa,Facility_level_2,1.0
general,88.0,Karonga,Facility_level_1a,1.0
general,88.0,Karonga,Facility_level_1b,1.2826086956521738
general,88.0,Karonga,Facility_level_2,1.0
general,88.0,Kasungu,Facility_level_1a,1.1508515815085159
general,88.0,Kasungu,Facility_level_1b,1.0
general,88.0,Kasungu,Facility_level_2,1.0
general,88.0,Lilongwe,Facility_level_1a,1.0
general,88.0,Lilongwe,Facility_level_1b,2.756254369610806
general,88.0,Lilongwe,Facility_level_2,1.0
general,88.0,Lilongwe,Facility_level_3,1.0
general,88.0,Machinga,Facility_level_1a,1.0
general,88.0,Machinga,Facility_level_2,1.0
general,88.0,Mangochi,Facility_level_1a,1.4172653184424993
general,88.0,Mangochi,Facility_level_1b,1.0
general,88.0,Mangochi,Facility_level_2,1.0
general,88.0,Mchinji,Facility_level_1a,1.0
general,88.0,Mchinji,Facility_level_1b,1.0
general,88.0,Mchinji,Facility_level_2,1.0
general,88.0,Mulanje,Facility_level_1a,1.0
general,88.0,Mulanje,Facility_level_2,1.0
general,88.0,Mwanza,Facility_level_1a,1.0
general,88.0,Mwanza,Facility_level_2,1.0
general,88.0,Mzimba North,Facility_level_1a,1.1125
general,88.0,Mzimba North,Facility_level_2,1.0
general,88.0,Mzimba North,Facility_level_3,1.0
general,88.0,Mzimba South,Facility_level_1a,1.0
general,88.0,Mzimba South,Facility_level_1b,2.4615384615384617
general,88.0,Mzimba South,Facility_level_2,1.0
general,88.0,Neno,Facility_level_1a,1.0
general,88.0,Neno,Facility_level_1b,1.0
general,88.0,Neno,Facility_level_2,1.1619718309859155
general,88.0,Nkhata bay,Facility_level_1a,2.756254369610806
general,88.0,Nkhata bay,Facility_level_1b,1.0
general,88.0,Nkhata bay,Facility_level_2,1.0
general,88.0,Nkhota Kota,Facility_level_1a,1.0
general,88.0,Nkhota Kota,Facility_level_1b,2.756254369610806
general,88.0,Nkhota Kota,Facility_level_2,1.0
general,88.0,Nsanje,Facility_level_1a,1.0
general,88.0,Nsanje,Facility_level_2,1.0805785123966942
general,88.0,Ntcheu,Facility_level_1a,1.0
general,88.0,Ntcheu,Facility_level_2,1.0
general,88.0,Ntchisi,Facility_level_1a,1.0
general,88.0,Ntchisi,Facility_level_2,1.0
general,88.0,Phalombe,Facility_level_1a,1.0
general,88.0,Phalombe,Facility_level_2,1.2601990049751244
general,88.0,Rumphi,Facility_level_1a,1.0
general,88.0,Rumphi,Facility_level_1b,1.0
general,88.0,Rumphi,Facility_level_2,1.0
general,88.0,Salima,Facility_level_1a,1.0
general,88.0,Salima,Facility_level_2,1.0
general,88.0,Thyolo,Facility_level_1a,1.0
general,88.0,Thyolo,Facility_level_1b,1.0
general,88.0,Thyolo,Facility_level_2,2.623906705539359
general,88.0,Zomba,Facility_level_1a,1.0
general,88.0,Zomba,Facility_level_1b,1.0
general,88.0,Zomba,Facility_level_2,1.7981220657276995
general,88.0,Zomba,Facility_level_3,1.0
general,88.0,Zomba,Facility_level_4,1.0
general,93.0,Balaka,Facility_level_1a,1.6099110546378652
general,93.0,Balaka,Facility_level_2,1.0
general,93.0,Blantyre,Facility_level_1a,1.0
general,93.0,Blantyre,Facility_level_2,2.756254369610806
general,93.0,Blantyre,Facility_level_3,1.0
general,93.0,Chikwawa,Facility_level_1a,1.0
general,93.0,Chikwawa,Facility_level_1b,1.0
general,93.0,Chikwawa,Facility_level_2,1.0
general,93.0,Chiradzulu,Facility_level_1a,1.0
general,93.0,Chiradzulu,Facility_level_2,1.0
general,93.0,Chitipa,Facility_level_1a,1.0
general,93.0,Chitipa,Facility_level_2,1.0
general,93.0,Dedza,Facility_level_1a,2.756254369610806
general,93.0,Dowa,Facility_level_1a,1.8389409817981246
general,93.0,Dowa,Facility_level_1b,1.0
general,93.0,Dowa,Facility_level_2,1.0
general,93.0,Karonga,Facility_level_1a,1.0
general,93.0,Karonga,Facility_level_1b,1.0
general,93.0,Karonga,Facility_level_2,1.0
general,93.0,Kasungu,Facility_level_1a,1.0
general,93.0,Kasungu,Facility_level_1b,1.0
general,93.0,Kasungu,Facility_level_2,1.0
general,93.0,Lilongwe,Facility_level_1a,1.0
general,93.0,Lilongwe,Facility_level_1b,1.0
general,93.0,Lilongwe,Facility_level_2,1.1626284163597596
general,93.0,Lilongwe,Facility_level_3,1.0
general,93.0,Machinga,Facility_level_1a,1.3634408602150538
general,93.0,Machinga,Facility_level_2,1.0
general,93.0,Mangochi,Facility_level_1a,1.0
general,93.0,Mangochi,Facility_level_1b,1.0
general,93.0,Mangochi,Facility_level_2,1.2983968281330804
general,93.0,Mchinji,Facility_level_1a,1.0
general,93.0,Mchinji,Facility_level_1b,1.1704035874439462
general,93.0,Mchinji,Facility_level_2,1.0
general,93.0,Mulanje,Facility_level_1a,1.0
general,93.0,Mulanje,Facility_level_2,1.0
general,93.0,Mwanza,Facility_level_1a,1.0
general,93.0,Mwanza,Facility_level_2,1.0
general,93.0,Mzimba North,Facility_level_1a,1.1275252525252526
general,93.0,Mzimba North,Facility_level_2,1.0
general,93.0,Mzimba North,Facility_level_3,1.0
general,93.0,Mzimba South,Facility_level_1a,1.0
general,93.0,Mzimba South,Facility_level_1b,1.0
general,93.0,Mzimba South,Facility_level_2,1.0
general,93.0,Neno,Facility_level_1a,1.0
general,93.0,Neno,Facility_level_1b,1.0
general,93.0,Neno,Facility_level_2,1.0
general,93.0,Nkhata bay,Facility_level_1a,1.0
general,93.0,Nkhata bay,Facility_level_1b,1.0
general,93.0,Nkhata bay,Facility_level_2,1.0
general,93.0,Nkhota Kota,Facility_level_1a,1.0
general,93.0,Nkhota Kota,Facility_level_1b,1.0
general,93.0,Nkhota Kota,Facility_level_2,1.0
general,93.0,Nsanje,Facility_level_1a,1.0
general,93.0,Nsanje,Facility_level_2,1.0453982666116384
general,93.0,Ntcheu,Facility_level_1a,1.0
general,93.0,Ntcheu,Facility_level_2,1.0
general,93.0,Ntchisi,Facility_level_1a,1.0
general,93.0,Ntchisi,Facility_level_2,1.0
general,93.0,Phalombe,Facility_level_1a,1.0
general,93.0,Phalombe,Facility_level_2,2.3839285714285716
general,93.0,Rumphi,Facility_level_1a,1.0
general,93.0,Rumphi,Facility_level_1b,1.0
general,93.0,Rumphi,Facility_level_2,1.0
general,93.0,Salima,Facility_level_1a,1.0
general,93.0,Salima,Facility_level_2,1.0
general,93.0,Thyolo,Facility_level_1a,1.0
general,93.0,Thyolo,Facility_level_1b,1.0
general,93.0,Thyolo,Facility_level_2,1.0
general,93.0,Zomba,Facility_level_1a,1.0
general,93.0,Zomba,Facility_level_1b,1.0
general,93.0,Zomba,Facility_level_2,1.5076923076923077
general,93.0,Zomba,Facility_level_3,1.0
general,93.0,Zomba,Facility_level_4,1.0
general,98.0,Balaka,Facility_level_1a,1.0303904170363798
general,98.0,Balaka,Facility_level_1b,1.0
general,98.0,Balaka,Facility_level_2,1.0
general,98.0,Blantyre,Facility_level_1a,1.0
general,98.0,Blantyre,Facility_level_1b,1.0
general,98.0,Blantyre,Facility_level_2,2.756254369610806
general,98.0,Blantyre,Facility_level_3,1.0
general,98.0,Chikwawa,Facility_level_1a,1.0
general,98.0,Chikwawa,Facility_level_1b,1.0
general,98.0,Chikwawa,Facility_level_2,1.0
general,98.0,Chiradzulu,Facility_level_1a,1.0323186400474402
general,98.0,Chiradzulu,Facility_level_1b,1.0
general,98.0,Chiradzulu,Facility_level_2,1.0
general,98.0,Chitipa,Facility_level_1a,1.0
general,98.0,Chitipa,Facility_level_1b,1.0
general,98.0,Chitipa,Facility_level_2,1.0
general,98.0,Dedza,Facility_level_1a,2.2277728873239435
general,98.0,Dedza,Facility_level_1b,1.4216747128350258
general,98.0,Dowa,Facility_level_1a,1.4204946996466432
general,98.0,Dowa,Facility_level_1b,1.0
general,98.0,Dowa,Facility_level_2,1.0
general,98.0,Karonga,Facility_level_1a,1.0
general,98.0,Karonga,Facility_level_1b,1.0
general,98.0,Karonga,Facility_level_2,1.0
general,98.0,Kasungu,Facility_level_1a,2.756254369610806
general,98.0,Kasungu,Facility_level_1b,1.0
general,98.0,Kasungu,Facility_level_2,1.0
general,98.0,Lilongwe,Facility_level_1a,1.0
general,98.0,Lilongwe,Facility_level_1b,1.0
general,98.0,Lilongwe,Facility_level_2,1.355174796186265
general,98.0,Lilongwe,Facility_level_3,1.0
general,98.0,Machinga,Facility_level_1a,1.0
general,98.0,Machinga,Facility_level_1b,1.0
general,98.0,Machinga,Facility_level_2,1.0
general,98.0,Mangochi,Facility_level_1a,1.0
general,98.0,Mangochi,Facility_level_1b,1.0
general,98.0,Mangochi,Facility_level_2,1.4260971480661544
general,98.0,Mchinji,Facility_level_1a,1.0
general,98.0,Mchinji,Facility_level_1b,1.0
general,98.0,Mchinji,Facility_level_2,1.0
general,98.0,Mulanje,Facility_level_1a,1.0
general,98.0,Mulanje,Facility_level_1b,1.0
general,98.0,Mulanje,Facility_level_2,1.0
general,98.0,Mwanza,Facility_level_1a,1.0
general,98.0,Mwanza,Facility_level_2,1.0
general,98.0,Mzimba North,Facility_level_1a,1.0135166627825682
general,98.0,Mzimba North,Facility_level_1b,1.0
general,98.0,Mzimba North,Facility_level_2,1.0
general,98.0,Mzimba North,Facility_level_3,1.0
general,98.0,Mzimba South,Facility_level_1a,1.0
general,98.0,Mzimba South,Facility_level_1b,1.0
general,98.0,Mzimba South,Facility_level_2,1.0
general,98.0,Neno,Facility_level_1a,1.0
general,98.0,Neno,Facility_level_1b,1.0
general,98.0,Neno,Facility_level_2,1.0
general,98.0,Nkhata bay,Facility_level_1a,1.0
general,98.0,Nkhata bay,Facility_level_1b,1.0
general,98.0,Nkhata bay,Facility_level_2,1.0
general,98.0,Nkhota Kota,Facility_level_1a,1.0
general,98.0,Nkhota Kota,Facility_level_1b,1.0
general,98.0,Nkhota Kota,Facility_level_2,1.051454138702461
general,98.0,Nsanje,Facility_level_1a,1.0
general,98.0,Nsanje,Facility_level_1b,1.0
general,98.0,Nsanje,Facility_level_2,1.1425844704353476
general,98.0,Ntcheu,Facility_level_1a,1.0
general,98.0,Ntcheu,Facility_level_1b,1.0
general,98.0,Ntcheu,Facility_level_2,1.0
general,98.0,Ntchisi,Facility_level_1a,1.0
general,98.0,Ntchisi,Facility_level_1b,1.0
general,98.0,Ntchisi,Facility_level_2,1.0
general,98.0,Phalombe,Facility_level_1a,1.0
general,98.0,Phalombe,Facility_level_1b,1.0
general,98.0,Phalombe,Facility_level_2,1.0269622528460156
general,98.0,Rumphi,Facility_level_1a,1.0
general,98.0,Rumphi,Facility_level_1b,1.0
general,98.0,Rumphi,Facility_level_2,1.0
general,98.0,Salima,Facility_level_1a,1.0
general,98.0,Salima,Facility_level_1b,1.0
general,98.0,Salima,Facility_level_2,1.0639909125331315
general,98.0,Thyolo,Facility_level_1a,1.0
general,98.0,Thyolo,Facility_level_1b,1.3555883437845813
general,98.0,Thyolo,Facility_level_2,1.396277744192072
general,98.0,Zomba,Facility_level_1a,1.0
general,98.0,Zomba,Facility_level_1b,1.0
general,98.0,Zomba,Facility_level_2,1.0
general,98.0,Zomba,Facility_level_3,1.059460682876358
general,98.0,Zomba,Facility_level_4,1.0
general,101.0,Balaka,Facility_level_1a,1.0
general,101.0,Balaka,Facility_level_2,1.0
general,101.0,Blantyre,Facility_level_1a,1.0
general,101.0,Blantyre,Facility_level_2,2.756254369610806
general,101.0,Blantyre,Facility_level_3,1.0
general,101.0,Chikwawa,Facility_level_1a,1.0
general,101.0,Chikwawa,Facility_level_1b,1.0
general,101.0,Chikwawa,Facility_level_2,1.0
general,101.0,Chiradzulu,Facility_level_1a,1.0
general,101.0,Chiradzulu,Facility_level_2,1.0
general,101.0,Chitipa,Facility_level_1a,1.208955223880597
general,101.0,Chitipa,Facility_level_2,1.0
general,101.0,Dedza,Facility_level_1a,1.6741935483870967
general,101.0,Dowa,Facility_level_1a,1.0
general,101.0,Dowa,Facility_level_1b,1.0
general,101.0,Dowa,Facility_level_2,1.0
general,101.0,Karonga,Facility_level_1a,1.0987654320987654
general,101.0,Karonga,Facility_level_1b,1.58
general,101.0,Karonga,Facility_level_2,1.0
general,101.0,Kasungu,Facility_level_1a,1.0
general,101.0,Kasungu,Facility_level_1b,1.0
general,101.0,Kasungu,Facility_level_2,1.3014638609332114
general,101.0,Lilongwe,Facility_level_1a,1.0
general,101.0,Lilongwe,Facility_level_1b,1.0
general,101.0,Lilongwe,Facility_level_2,1.051155335915587
general,101.0,Lilongwe,Facility_level_3,1.0
general,101.0,Machinga,Facility_level_1a,1.0
general,101.0,Machinga,Facility_level_2,1.0
general,101.0,Mangochi,Facility_level_1a,1.0
general,101.0,Mangochi,Facility_level_1b,1.0
general,101.0,Mangochi,Facility_level_2,1.0
general,101.0,Mchinji,Facility_level_1a,1.0
general,101.0,Mchinji,Facility_level_1b,1.0
general,101.0,Mchinji,Facility_level_2,1.0
general,101.0,Mulanje,Facility_level_1a,1.0
general,101.0,Mulanje,Facility_level_2,1.0
general,101.0,Mwanza,Facility_level_1a,1.0
general,101.0,Mwanza,Facility_level_2,1.059299191374663
general,101.0,Mzimba North,Facility_level_1a,1.0
general,101.0,Mzimba North,Facility_level_2,1.0
general,101.0,Mzimba North,Facility_level_3,1.0
general,101.0,Mzimba South,Facility_level_1a,1.0
general,101.0,Mzimba South,Facility_level_1b,1.2222222222222223
general,101.0,Mzimba South,Facility_level_2,1.0
general,101.0,Neno,Facility_level_1a,1.0
general,101.0,Neno,Facility_level_1b,1.0
general,101.0,Neno,Facility_level_2,1.0
general,101.0,Nkhata bay,Facility_level_1a,1.0
general,101.0,Nkhata bay,Facility_level_1b,1.0
general,101.0,Nkhata bay,Facility_level_2,1.0
general,101.0,Nkhota Kota,Facility_level_1a,1.0
general,101.0,Nkhota Kota,Facility_level_1b,1.0
general,101.0,Nkhota Kota,Facility_level_2,1.0431261586496243
general,101.0,Nsanje,Facility_level_1a,1.0
general,101.0,Nsanje,Facility_level_2,1.0624008461131675
general,101.0,Ntcheu,Facility_level_1a,1.0
general,101.0,Ntcheu,Facility_level_2,1.0
general,101.0,Ntchisi,Facility_level_1a,1.0
general,101.0,Ntchisi,Facility_level_2,1.0
general,101.0,Phalombe,Facility_level_1a,1.0
general,101.0,Phalombe,Facility_level_2,1.0
general,101.0,Rumphi,Facility_level_1a,1.0
general,101.0,Rumphi,Facility_level_1b,1.0
general,101.0,Rumphi,Facility_level_2,1.0
