,RealFacility_ID,year,month,service,disruption,mean_all_service
47993,Kapeni Health Centre,2037,3,all,0.0,0.0
47994,Kaphuka Health Centre,2037,3,all,0.0007816283412918438,0.0007816283412918438
47995,Kapire Health Centre,2037,3,all,0.0,0.0
47996,Kaporo Rural Hospital,2037,3,all,0.024617926780312542,0.024617926780312542
47997,Karonga District Hospital,2037,3,all,0.020618040054820746,0.020618040054820746
47998,Kaseye Mission Hospital,2037,3,all,0.0,0.0
47999,Kasina Health Centre,2037,3,all,0.0,0.0
48000,Kasinje Health Centre,2037,3,all,0.0,0.0
48001,Kasoba Health Centre,2037,3,all,0.018841670848427906,0.018841670848427906
48002,Kasungu District Hospital,2037,3,all,0.0,0.0
48003,Katchale Health Centre,2037,3,all,0.0023298507730369505,0.0023298507730369505
48004,Katimbila Health Centre,2037,3,all,0.0,0.0
48005,Katowo Rural Hospital,2037,3,all,0.0,0.0
48006,Katsekera Health Centre,2037,3,all,0.0036800810989406525,0.0036800810989406525
48007,Katuli Health Centre,2037,3,all,0.002876812086971764,0.002876812086971764
48008,Kaundu Health Centre,2037,3,all,0.0,0.0
48009,Kavuzi Health Centre,2037,3,all,0.0,0.0
48010,Kawamba Health Centre,2037,3,all,0.0,0.0
48011,Kaweche Health Centre,2037,3,all,0.0,0.0
48012,Kawinga Dispensary,2037,3,all,0.0,0.0
48013,Kayembe Health Centre,2037,3,all,0.0,0.0
48014,Khanda Health Centre,2037,3,all,0.0,0.0
48015,Khola Health Centre,2037,3,all,0.0,0.0
48016,Khondowe Health Centre,2037,3,all,0.0,0.0
48017,Khosolo Health Centre,2037,3,all,0.0,0.0
48018,Khuwi Health Centre,2037,3,all,0.0,0.0
48019,Khuyukuyu Health Centre,2037,3,all,0.0,0.0
48020,Kochilira Rural Hospital,2037,3,all,0.0,0.0
48021,Kukalanga Dispensary,2037,3,all,0.0,0.0
48022,Kunenekude Health Centre,2037,3,all,0.020790400200383325,0.020790400200383325
48023,Kwitanda Health Centre,2037,3,all,0.0,0.0
48024,Lambulira Health Centre,2037,3,all,0.0,0.0
48025,Lemwe Health Centre,2037,3,all,0.0,0.0
48026,Lilongwe City Assembly Chinsapo,2037,3,all,0.0,0.0
48027,Limbe Health Centre,2037,3,all,0.0,0.0
48028,Lirangwe Health Centre,2037,3,all,0.01043021587611317,0.01043021587611317
48029,Liuzi Health Centre,2037,3,all,0.0,0.0
48030,Livwezi Health Centre,2037,3,all,0.0,0.0
48031,Liwonde Medical Clinic,2037,3,all,0.0,0.0
48032,Lizulu Health Centre,2037,3,all,0.0015132462888847896,0.0015132462888847896
48033,Lobi Health Centre,2037,3,all,0.003355943576448711,0.003355943576448711
48034,Lulwe Health Centre,2037,3,all,0.0,0.0
48035,Lundu Health Centre,2037,3,all,0.01139475112444741,0.01139475112444741
48036,Lungwena Health Centre,2037,3,all,0.0,0.0
48037,Lupembe Health Centre,2037,3,all,0.0,0.0
48038,Lura Health Centre,2037,3,all,0.0,0.0
48039,Luwalika Health Centre,2037,3,all,0.0014212166687159553,0.0014212166687159553
48040,Luwani Health Centre,2037,3,all,0.0,0.0
48041,Luwawa Health Centre,2037,3,all,0.0,0.0
48042,Luwerezi Health Centre,2037,3,all,0.0,0.0
48043,Luzi Health Centre,2037,3,all,0.0,0.0
48044,Lwazi Health Centre,2037,3,all,0.0,0.0
48045,M'mambo Heaith Centre,2037,3,all,0.0,0.0
48046,Mabili Health Centre,2037,3,all,0.0,0.0
48047,Machinga District Hospital,2037,3,all,0.0,0.0
48048,Machinjiri Health Centre,2037,3,all,0.0,0.0
48049,Madziabango Health Centre,2037,3,all,0.004634843419514264,0.004634843419514264
48050,Maganga Health Centre,2037,3,all,0.0,0.0
48051,Magareta Health Centre,2037,3,all,0.0,0.0
48052,Makanjira Health Centre,2037,3,all,0.0,0.0
48053,Makapwa Health Centre,2037,3,all,0.0,0.0
48054,Makhanga Health Centre,2037,3,all,0.0,0.0
48055,Makiyoni Health Centre,2037,3,all,0.0,0.0
48056,Makwapala Health Centre,2037,3,all,0.0,0.0
48057,Malambo Health Centre,2037,3,all,0.0,0.0
48058,Malembo Health Centre,2037,3,all,0.0,0.0
48059,Malombe Dispensary,2037,3,all,0.0037957997130812562,0.0037957997130812562
48060,Malomo Health Centre,2037,3,all,0.0,0.0
48061,Malukula Health Centre,2037,3,all,0.0,0.0
48062,Maluwa Health Centre,2037,3,all,0.0020324936269744067,0.0020324936269744067
48063,Mangamba Health Centre,2037,3,all,0.0,0.0
48064,Mangochi District Hospital,2037,3,all,0.0,0.0
48065,Mangunda Health Centre,2037,3,all,0.0,0.0
48066,Manjawira Health Centre,2037,3,all,0.0,0.0
48067,Manolo Health Center,2037,3,all,0.0,0.0
48068,Maonde Health Centre,2037,3,all,0.0,0.0
48069,Masenjere Health Centre,2037,3,all,0.0,0.0
48070,Matanda Health Centre,2037,3,all,0.0,0.0
48071,Matapila Health Centre,2037,3,all,0.0,0.0
48072,Matiki Health Centre,2037,3,all,0.0,0.0
48073,Matiya Health Centre,2037,3,all,0.0,0.0
48074,Matuli Health Centre,2037,3,all,0.0,0.0
48075,Matumba Health Centre,2037,3,all,0.0,0.0
48076,Maula Health Centre,2037,3,all,0.0,0.0
48077,Mauwa Health Centre,2037,3,all,0.0,0.0
48078,Mayaka Health Centre,2037,3,all,0.0,0.0
48079,Mayani Health Centre,2037,3,all,0.0023288551677310234,0.0023288551677310234
48080,Mbabvi Health Centre,2037,3,all,0.0,0.0
48081,Mbalachanda Health Centre,2037,3,all,0.0,0.0
48082,Mbang'ombe 1 Health Centre,2037,3,all,0.0,0.0
48083,Mbang'ombe 2 Health Centre,2037,3,all,0.0,0.0
48084,Mbayani Health Center,2037,3,all,0.0,0.0
48085,Mbenje Health Centre,2037,3,all,0.012533775782915176,0.012533775782915176
48086,Mbera Health Centre,2037,3,all,0.0,0.0
48087,Mbingwa Health Centre,2037,3,all,0.0,0.0
48088,Mbiza Health Centre,2037,3,all,0.0,0.0
48089,Mchima Clinic,2037,3,all,0.0,0.0
48090,Mchinji District Hospital,2037,3,all,0.0,0.0
48091,Mchoka Health Centre,2037,3,all,0.0,0.0
48092,Mdunga Heallth Centre,2037,3,all,0.0,0.0
48093,Mfera Health Centre,2037,3,all,0.0,0.0
48094,Mhalaunda Health Centre,2037,3,all,0.0,0.0
48095,Mhuju Rural Hospital,2037,3,all,0.0,0.0
48096,Mikolongwe Health Centre,2037,3,all,0.0213541403724408,0.0213541403724408
48097,Mikundi Health Centre,2037,3,all,0.0,0.0
48098,Milepa Health Centre,2037,3,all,0.010239756136475962,0.010239756136475962
48099,Milonde Health Centre,2037,3,all,0.0,0.0
48100,Mimosa Dispensary,2037,3,all,0.0,0.0
48101,Misomali Health Centre (CHAM),2037,3,all,0.0,0.0
48102,Misuku Health Centre,2037,3,all,0.018388839600642512,0.018388839600642512
48103,Mkanda Health Centre,2037,3,all,0.0,0.0
48104,Mkoma Health Centre,2037,3,all,0.0,0.0
48105,Mkumba Health Centre,2037,3,all,0.0027263105134684115,0.0027263105134684115
48106,Mlanda Health Centre,2037,3,all,0.0,0.0
48107,Mlangeni Health Centre,2037,3,all,0.0,0.0
48108,Mlowe Health Centre,2037,3,all,0.0,0.0
48109,Mnyanja Health Centre,2037,3,all,0.0,0.0
48110,Monkey-Bay Community Hospital,2037,3,all,0.0,0.0
48111,Mpala Health Centre,2037,3,all,0.0,0.0
48112,Mpamba Health Centre,2037,3,all,0.0,0.0
48113,Mpasa Health Centre,2037,3,all,0.0,0.0
48114,Mpata Health Centre,2037,3,all,0.0,0.0
48115,Mpemba Health Centre,2037,3,all,0.010312847592621016,0.010312847592621016
48116,Mpherembe Health Centre,2037,3,all,0.0,0.0
48117,Mphompha Health Centre,2037,3,all,0.011468281014032614,0.011468281014032614
48118,Mpondasi Health Centre,2037,3,all,0.0,0.0
48119,Mponela Rural Hospital,2037,3,all,0.0,0.0
48120,Msenjere Health Centre,2037,3,all,0.0,0.0
48121,Msese Health Centre,2037,3,all,0.0,0.0
48122,Msumbe Health Centre,2037,3,all,0.0,0.0
48123,Mtakataka Health Centre,2037,3,all,0.0,0.0
48124,Mtende Health Centre,2037,3,all,0.0,0.0
48125,Mtendere Health Centre,2037,3,all,0.0017820642495372512,0.0017820642495372512
48126,Mtengowanthenga Hospital,2037,3,all,0.0,0.0
48127,Mtonda Health Centre,2037,3,all,0.0,0.0
48128,Mtwalo Health Centre,2037,3,all,0.0,0.0
48129,Mulanje District Hospital,2037,3,all,0.0,0.0
48130,Mulomba Health Centre,2037,3,all,0.0,0.0
48131,Muloza Health Centre,2037,3,all,0.0,0.0
48132,Mvera Mission Health Centre,2037,3,all,0.0,0.0
48133,Mwandama Health Centre,2037,3,all,0.0,0.0
48134,Mwanga Health Centre,2037,3,all,0.0,0.0
48135,Mwangala Health Centre,2037,3,all,0.0,0.0
48136,Mwansambo Health Centre,2037,3,all,0.0,0.0
48137,Mwanza District Hospital,2037,3,all,0.011525556651951619,0.011525556651951619
48138,Mwazisi Health Centre,2037,3,all,0.0,0.0
48139,Mzambazi Rural Hospital,2037,3,all,0.0,0.0
48140,Mzandu Health Centre,2037,3,all,0.0,0.0
48141,Mzenga Health Centre,2037,3,all,0.026901418356728515,0.026901418356728515
48142,Mzimba District Hospital,2037,3,all,0.0,0.0
48143,Mziza Health Centre,2037,3,all,0.0,0.0
48144,Naisi Health Centre,2037,3,all,0.0,0.0
48145,Nalunga Health Centre,2037,3,all,0.0,0.0
48146,Namadzi Health Centre,2037,3,all,0.0,0.0
48147,Namalaka Health Centre,2037,3,all,0.0,0.0
48148,Namandanje Health Centre,2037,3,all,0.0,0.0
48149,Namanja Health Centre,2037,3,all,0.0,0.0
48150,Namanolo Health Centre,2037,3,all,0.0,0.0
48151,Nambazo Health Centre,2037,3,all,0.0,0.0
48152,Nambuma Health Centre,2037,3,all,0.0,0.0
48153,Namphungo Health Centre,2037,3,all,0.0,0.0
48154,Namulenga Health Centre,2037,3,all,0.0,0.0
48155,Namwera Health Centre,2037,3,all,0.0,0.0
48156,Nankhwali Health Centre,2037,3,all,0.0,0.0
48157,Nathenje Health Centre,2037,3,all,0.0,0.0
48158,Nayuchi Health Centre,2037,3,all,0.0,0.0
48159,Ndakwela Health Centre,2037,3,all,0.0,0.0
48160,Ndamera Health Centre,2037,3,all,0.0,0.0
48161,Ndaula Health Centre,2037,3,all,0.0031781822914774636,0.0031781822914774636
48162,Neno District Hospital,2037,3,all,0.01806944595899123,0.01806944595899123
48163,Ng'onga Health Centre,2037,3,all,0.0,0.0
48164,Ngabu Rural Hospital,2037,3,all,0.0,0.0
48165,Ngala Health Centre,2037,3,all,0.0,0.0
48166,Ngana Health Centre,2037,3,all,0.004162894281056984,0.004162894281056984
48167,Ngapani Health Centre,2037,3,all,0.0,0.0
48168,Ngodzi Health Centre,2037,3,all,0.0,0.0
48169,Ngoni Health Centre,2037,3,all,0.0,0.0
48170,Ngwelero Health Centre,2037,3,all,0.0,0.0
48171,Nkasala Health Centre,2037,3,all,0.0,0.0
48172,Nkhata Bay District Hospital,2037,3,all,0.06975724963032183,0.06975724963032183
48173,Nkhotakota District Hospital,2037,3,all,0.0,0.0
48174,Nkhulambe Health Centre,2037,3,all,0.0,0.0
48175,Nkhunga Health Centre,2037,3,all,0.0,0.0
48176,Nkhwazi Health Centre,2037,3,all,0.0,0.0
48177,Nkomaula Health Centre,2037,3,all,0.0,0.0
48178,Nkula Health Centre,2037,3,all,0.0,0.0
48179,Nsanama Health Centre,2037,3,all,0.0,0.0
48180,Nsanje District Hospital,2037,3,all,0.0036501365671588993,0.0036501365671588993
48181,Nsiyaludzu Health Centre,2037,3,all,0.0,0.0
48182,Ntaja Health Centre,2037,3,all,0.0,0.0
48183,Ntcheu District Hospital,2037,3,all,0.0,0.0
48184,Ntchisi District Hospital,2037,3,all,0.0,0.0
48185,Nthalire Health Centre,2037,3,all,0.0,0.0
48186,Nthungwa Health Centre,2037,3,all,0.0,0.0
48187,Nyambi Health Centre,2037,3,all,0.0019685998958619746,0.0019685998958619746
48188,Nyamithuthu Health Centre,2037,3,all,0.0,0.0
48189,Nyungwe Health Centre,2037,3,all,0.0,0.0
48190,Nzama Health Centre,2037,3,all,0.0,0.0
48191,Pensulo Health Centre,2037,3,all,0.010622479690359198,0.010622479690359198
48192,Phalombe Health Centre,2037,3,all,0.0,0.0
48193,Phirilongwe Health Centre,2037,3,all,0.0,0.0
48194,Phokera Health Centre,2037,3,all,0.0,0.0
48195,Raiply Clinic,2037,3,all,0.0,0.0
48196,Rumphi District Hospital,2037,3,all,0.0,0.0
48197,Salima District Hospital,2037,3,all,0.0,0.0
48198,Sankhulani Health Centre,2037,3,all,0.0015895852382692515,0.0015895852382692515
48199,Sharpe Valley Health Centre,2037,3,all,0.0,0.0
48200,Somba Health Centre,2037,3,all,0.0009728225051851581,0.0009728225051851581
48201,Sorgin Health Centre,2037,3,all,0.00025988219789704225,0.00025988219789704225
48202,South Lunzu Health Centre,2037,3,all,0.01638271514898503,0.01638271514898503
48203,Tembwe Health Centre,2037,3,all,0.0,0.0
48204,Thekerani Rural Hospital,2037,3,all,0.008569949806666779,0.008569949806666779
48205,Thembe Health Centre,2037,3,all,0.0,0.0
48206,Thomas Health Centre,2037,3,all,0.0,0.0
48207,Thonje Health Centre,2037,3,all,0.0,0.0
48208,Thumbwe Health Centre,2037,3,all,0.020842627376286792,0.020842627376286792
48209,Thunduwike Health Centre,2037,3,all,0.0,0.0
48210,Thyolo District Hospital,2037,3,all,0.019399758692172857,0.019399758692172857
48211,Usisya Health Centre,2037,3,all,0.0,0.0
48212,Utale 1 Health Centre,2037,3,all,0.0,0.0
48213,Utale 2 Health Centre,2037,3,all,0.0,0.0
48214,Wiliro Health Centre,2037,3,all,0.0,0.0
48215,Wimbe Health Centre,2037,3,all,0.0,0.0
48216,Area 30 Police Clinic,2037,4,all,0.009390852048348048,0.009390852048348048
48217,Balaka District Hospital,2037,4,all,0.00769394968851742,0.00769394968851742
48218,Bangwe Health Centre,2037,4,all,0.0,0.0
48219,Benga Health Centre,2037,4,all,0.0,0.0
48220,Bilira Health Centre,2037,4,all,0.0,0.0
48221,Bolero Rural Hospital,2037,4,all,0.07656632965964444,0.07656632965964444
48222,Bondo Health Centre,2037,4,all,0.01051236253911162,0.01051236253911162
48223,Bula Health Centre,2037,4,all,0.0,0.0
48224,Bulala Health Centre,2037,4,all,0.0031825817479089035,0.0031825817479089035
48225,Bvumbwe Health Centre,2037,4,all,0.042514978978037736,0.042514978978037736
48226,Bwanje Health Centre,2037,4,all,0.0024941156731396125,0.0024941156731396125
48227,Chadza Health Centre,2037,4,all,0.0,0.0
48228,Chakhaza Health Centre,2037,4,all,0.0,0.0
48229,Chamama Health Centre,2037,4,all,0.0,0.0
48230,Chambe Health Centre,2037,4,all,0.0,0.0
48231,Chang'ambika Health Centre,2037,4,all,0.006297296893241784,0.006297296893241784
48232,Chapananga Health Centre,2037,4,all,0.0,0.0
48233,Chifunga Health Centre,2037,4,all,0.0,0.0
48234,Chikande Health Centre,2037,4,all,0.0011379465481426727,0.0011379465481426727
48235,Chikole Dispensary,2037,4,all,0.014838410067462279,0.014838410067462279
48236,Chikuse Health Centre,2037,4,all,0.0,0.0
48237,Chikwawa District Hospital,2037,4,all,0.0,0.0
48238,Chikweo Health Centre,2037,4,all,0.006655916530185449,0.006655916530185449
48239,Chikwina Health Centre,2037,4,all,0.08035084906570061,0.08035084906570061
48240,Chileka Health Centre,2037,4,all,0.0,0.0
48241,Chileka Sda Health Centre,2037,4,all,0.0,0.0
48242,Chilonga Health Centre,2037,4,all,0.0,0.0
48243,Chilumba Rural Hospital,2037,4,all,0.0,0.0
48244,Chimatiro Health Centre,2037,4,all,0.0,0.0
48245,Chimbalanga Health Centre,2037,4,all,0.0028404908999222827,0.0028404908999222827
48246,Chimoto Health Centre,2037,4,all,0.002186277098979019,0.002186277098979019
48247,Chingale Health Centre,2037,4,all,0.0,0.0
48248,Chingazi Health Centre,2037,4,all,0.0,0.0
48249,Chintheche Rural Hospital,2037,4,all,0.0,0.0
48250,Chinyama Health Centre,2037,4,all,0.0,0.0
48251,Chioshya Health Centre,2037,4,all,0.0,0.0
48252,Chipho Health Centre,2037,4,all,0.0,0.0
48253,Chipoka Health Centre,2037,4,all,0.00015196691832197696,0.00015196691832197696
48254,Chiradzulu District Hospital,2037,4,all,0.02690665199630736,0.02690665199630736
48255,Chiringa Health Centre,2037,4,all,0.0,0.0
48256,Chiringa Maternity,2037,4,all,0.0,0.0
48257,Chisala Health Centre,2037,4,all,0.0,0.0
48258,Chisepo Health Centre,2037,4,all,0.0,0.0
48259,Chisi Health Centre,2037,4,all,0.0,0.0
48260,Chisimuka Health Centre,2037,4,all,0.0,0.0
48261,Chisitu Health Centre,2037,4,all,0.007823958961352672,0.007823958961352672
48262,Chitala Health Centre,2037,4,all,0.0,0.0
48263,Chitekesa Health Centre,2037,4,all,0.0,0.0
48264,Chitera Health Centre,2037,4,all,0.02577411151076697,0.02577411151076697
48265,Chitheka Health Centre,2037,4,all,0.031506490219005666,0.031506490219005666
48266,Chitimba Health Centre,2037,4,all,0.08238131891181584,0.08238131891181584
48267,Chitipa District Hospital,2037,4,all,0.06328846757261476,0.06328846757261476
48268,Chitowo Health Centre,2037,4,all,0.0,0.0
48269,Chiwamba Health Centre,2037,4,all,0.0,0.0
48270,Chiwe Health Centre,2037,4,all,0.0,0.0
48271,Choma Health Centre,2037,4,all,0.026073735176106637,0.026073735176106637
48272,City Clinic Zomba,2037,4,all,0.0,0.0
48273,Dedza District Hospital,2037,4,all,0.010229664816869672,0.010229664816869672
48274,Diamphwe Health Centre,2037,4,all,0.0,0.0
48275,Dickson Health Centre,2037,4,all,0.001202510823389422,0.001202510823389422
48276,Domasi Rural Hospital,2037,4,all,0.0,0.0
48277,Dr David Livingstone Memorial Clinic,2037,4,all,0.0,0.0
48278,Dwambazi Rural Hospital,2037,4,all,0.02443584639617802,0.02443584639617802
48279,Dzenje Health Centre,2037,4,all,0.005250331142868438,0.005250331142868438
48280,Dzenza Health Centre,2037,4,all,0.0,0.0
48281,Dziwe Health Centre,2037,4,all,0.010788914517079477,0.010788914517079477
48282,Emsizini Health Centre,2037,4,all,0.026778597954469695,0.026778597954469695
48283,Endindeni Health Centre,2037,4,all,0.023500824127119155,0.023500824127119155
48284,Engucwini Health Centre,2037,4,all,0.030498956570923663,0.030498956570923663
48285,Euthini Rural Hospital,2037,4,all,0.0,0.0
48286,Fulirwa Health Centre,2037,4,all,0.04600878930979664,0.04600878930979664
48287,Gaga Health Centre,2037,4,all,0.006178837627576847,0.006178837627576847
48288,Ganya Health Centre,2037,4,all,0.0,0.0
48289,Hora Health Centre,2037,4,all,0.0,0.0
48290,Ifumbo Health Centre,2037,4,all,0.05998098097411276,0.05998098097411276
48291,Jalasi Health Centre,2037,4,all,0.015254618957298197,0.015254618957298197
48292,Jalawe Health Centre,2037,4,all,0.0899842646221393,0.0899842646221393
48293,Jenda Health Centre,2037,4,all,0.013008856517771955,0.013008856517771955
48294,Kabudula Rural Hospital,2037,4,all,0.010112895228788615,0.010112895228788615
48295,Kabuwa Health Centre,2037,4,all,0.0,0.0
48296,Kabwafu Health Centre,2037,4,all,0.0005793320475146825,0.0005793320475146825
48297,Kachere Health Centre,2037,4,all,0.043675748285081924,0.043675748285081924
48298,Kafele Health Centre,2037,4,all,0.0,0.0
48299,Kaigwazanga Health Centre,2037,4,all,0.0,0.0
48300,Kakoma Health Centre,2037,4,all,0.0,0.0
48301,Kalemba Health Centre,2037,4,all,0.0,0.0
48302,Kalembo Health Centre,2037,4,all,0.001794347467101768,0.001794347467101768
48303,Kalimanjira Health Centre,2037,4,all,0.0006500205109416296,0.0006500205109416296
48304,Kalinde Health Centre,2037,4,all,0.0,0.0
48305,Kalulu Health Centre,2037,4,all,0.0009666202062874594,0.0009666202062874594
48306,Kaluluma Rural Hospital,2037,4,all,0.0,0.0
48307,Kambenje Health Centre,2037,4,all,0.00490384537241924,0.00490384537241924
48308,Kamboni Health Centre,2037,4,all,0.0,0.0
48309,Kameme Health Centre,2037,4,all,0.0,0.0
48310,Kamsonga Health Centre,2037,4,all,0.0,0.0
48311,Kamteteka Health Centre,2037,4,all,0.0,0.0
