Year,Sex,Age_Grp,Variant,Count
2018,M,55-59,GBD_Lower,2027.9067257884174
2018,M,60-64,GBD_Lower,2361.171972499976
2018,M,65-69,GBD_Lower,2648.8613041550925
2018,M,70-74,GBD_Lower,2524.1412713860486
2018,M,75-79,GBD_Lower,1981.1657718111912
2018,M,80-84,GBD_Lower,1298.7853819968545
2018,M,85-89,GBD_Lower,665.7927609109075
2018,M,90-94,GBD_Lower,244.92276947387342
2019,F,0-4,GBD_Lower,7906.3948130931
2019,F,10-14,GBD_Lower,549.1386726167013
2019,F,15-19,GBD_Lower,553.6820353993556
2019,F,20-24,GBD_Lower,687.8434794557178
2019,F,25-29,GBD_Lower,745.7165522383475
2019,F,30-34,GBD_Lower,1083.633083858053
2019,F,35-39,GBD_Lower,1286.0890987830758
2019,F,40-44,GBD_Lower,1371.6029580290526
2019,F,45-49,GBD_Lower,1238.3356844823293
2019,F,5-9,GBD_Lower,527.3383011528731
2019,F,50-54,GBD_Lower,1195.2259886887068
2019,F,55-59,GBD_Lower,1182.1011209808066
2019,F,60-64,GBD_Lower,1436.2815106647479
2019,F,65-69,GBD_Lower,1774.76464050644
2019,F,70-74,GBD_Lower,2067.0997969155337
2019,F,75-79,GBD_Lower,2007.04129170029
2019,F,80-84,GBD_Lower,1685.087697095896
2019,F,85-89,GBD_Lower,1112.2264420650042
2019,F,90-94,GBD_Lower,612.1248909840444
2019,M,0-4,GBD_Lower,9881.3575654626
2019,M,10-14,GBD_Lower,757.8991119189538
2019,M,15-19,GBD_Lower,951.0100699677747
2019,M,20-24,GBD_Lower,1037.45178520663
2019,M,25-29,GBD_Lower,974.3773141404254
2019,M,30-34,GBD_Lower,1196.0043988174154
2019,M,35-39,GBD_Lower,1483.690214226451
2019,M,40-44,GBD_Lower,1916.392091294319
2019,M,45-49,GBD_Lower,2132.914499305796
2019,M,5-9,GBD_Lower,704.5803294202966
2019,M,50-54,GBD_Lower,2104.911548299903
2019,M,55-59,GBD_Lower,2051.1435446048154
2019,M,60-64,GBD_Lower,2370.829344175407
2019,M,65-69,GBD_Lower,2665.6871265338864
2019,M,70-74,GBD_Lower,2574.675057470646
2019,M,75-79,GBD_Lower,2029.9948571724149
2019,M,80-84,GBD_Lower,1335.0677840749793
2019,M,85-89,GBD_Lower,680.5847991943843
2019,M,90-94,GBD_Lower,252.0958913643032
1990,F,0-4,GBD_Upper,78310.75662361505
1990,F,10-14,GBD_Upper,1577.7153499316357
1990,F,15-19,GBD_Upper,2598.0982092692525
1990,F,20-24,GBD_Upper,3671.7761473618607
1990,F,25-29,GBD_Upper,4398.28783688049
1990,F,30-34,GBD_Upper,3819.9544539137955
1990,F,35-39,GBD_Upper,3397.4396044597142
1990,F,40-44,GBD_Upper,3096.988953782426
1990,F,45-49,GBD_Upper,3082.9629172145214
1990,F,5-9,GBD_Upper,3183.748067326135
1990,F,50-54,GBD_Upper,3236.3107533076504
1990,F,55-59,GBD_Upper,3330.5435805456355
1990,F,60-64,GBD_Upper,4036.9935087158738
1990,F,65-69,GBD_Upper,4570.663794269039
1990,F,70-74,GBD_Upper,4653.944021753328
1990,F,75-79,GBD_Upper,3778.987981736348
1990,F,80-84,GBD_Upper,2526.2183907711947
1990,F,85-89,GBD_Upper,1304.7323029416307
1990,F,90-94,GBD_Upper,569.3243558658108
1990,M,0-4,GBD_Upper,86067.2518237383
1990,M,10-14,GBD_Upper,2021.2664843523437
1990,M,15-19,GBD_Upper,2298.2138401212555
1990,M,20-24,GBD_Upper,2483.0140425768564
1990,M,25-29,GBD_Upper,3150.3323148444765
1990,M,30-34,GBD_Upper,3391.7275527488505
1990,M,35-39,GBD_Upper,3704.2179624390833
1990,M,40-44,GBD_Upper,3712.0694289073103
1990,M,45-49,GBD_Upper,3544.348669695524
1990,M,5-9,GBD_Upper,3822.876261599444
1990,M,50-54,GBD_Upper,3795.8241439617477
1990,M,55-59,GBD_Upper,4061.0025572266645
1990,M,60-64,GBD_Upper,4800.88107723393
1990,M,65-69,GBD_Upper,5367.667744886188
1990,M,70-74,GBD_Upper,4961.7406657305555
1990,M,75-79,GBD_Upper,3676.6268997539823
1990,M,80-84,GBD_Upper,2399.385400805726
1990,M,85-89,GBD_Upper,1195.8778647011086
1990,M,90-94,GBD_Upper,430.98626552894723
1991,F,0-4,GBD_Upper,80135.28436745743
1991,F,10-14,GBD_Upper,1533.920894894782
1991,F,15-19,GBD_Upper,2818.1850061456985
1991,F,20-24,GBD_Upper,4195.432732383812
1991,F,25-29,GBD_Upper,5125.863664370298
1991,F,30-34,GBD_Upper,4472.290402475532
1991,F,35-39,GBD_Upper,3853.1195213178694
1991,F,40-44,GBD_Upper,3405.4700146280024
1991,F,45-49,GBD_Upper,3350.5757589936475
1991,F,5-9,GBD_Upper,3194.05608042329
1991,F,50-54,GBD_Upper,3387.2474308897768
1991,F,55-59,GBD_Upper,3409.9564298635523
1991,F,60-64,GBD_Upper,4032.099265122829
1991,F,65-69,GBD_Upper,4624.186865225758
1991,F,70-74,GBD_Upper,4851.054857464298
1991,F,75-79,GBD_Upper,3888.1466825619455
1991,F,80-84,GBD_Upper,2647.315654605309
1991,F,85-89,GBD_Upper,1336.0689215384734
1991,F,90-94,GBD_Upper,579.8260103278667
1991,M,0-4,GBD_Upper,87904.67236326665
1991,M,10-14,GBD_Upper,2036.7025724658872
1991,M,15-19,GBD_Upper,2397.549507343466
1991,M,20-24,GBD_Upper,2757.1226400245155
1991,M,25-29,GBD_Upper,3576.315630496657
1991,M,30-34,GBD_Upper,3966.043810150266
1991,M,35-39,GBD_Upper,4361.017260373318
1991,M,40-44,GBD_Upper,4209.9759505551565
1991,M,45-49,GBD_Upper,3957.2695606322372
1991,M,5-9,GBD_Upper,3845.658831637854
1991,M,50-54,GBD_Upper,4097.320616277866
1991,M,55-59,GBD_Upper,4281.689606753337
1991,M,60-64,GBD_Upper,4994.444129251863
1991,M,65-69,GBD_Upper,5525.235095925244
1991,M,70-74,GBD_Upper,5233.905293222787
1991,M,75-79,GBD_Upper,3826.6587758343126
1991,M,80-84,GBD_Upper,2453.8554964503523
1991,M,85-89,GBD_Upper,1219.006828336063
1991,M,90-94,GBD_Upper,444.83323942373204
1992,F,0-4,GBD_Upper,80366.11427894159
1992,F,10-14,GBD_Upper,1518.25578194717
1992,F,15-19,GBD_Upper,2903.922556892518
1992,F,20-24,GBD_Upper,4672.618518925373
1992,F,25-29,GBD_Upper,5804.852714589194
1992,F,30-34,GBD_Upper,5129.254419510411
1992,F,35-39,GBD_Upper,4375.218127310606
1992,F,40-44,GBD_Upper,3747.4666329323313
1992,F,45-49,GBD_Upper,3671.889138891457
1992,F,5-9,GBD_Upper,3157.764066459826
1992,F,50-54,GBD_Upper,3581.1867259245505
1992,F,55-59,GBD_Upper,3499.8325096394246
1992,F,60-64,GBD_Upper,4077.66482318128
1992,F,65-69,GBD_Upper,4690.135723651118
1992,F,70-74,GBD_Upper,5048.7348773138765
1992,F,75-79,GBD_Upper,4006.5066084726436
1992,F,80-84,GBD_Upper,2839.247129228581
1992,F,85-89,GBD_Upper,1368.2208452744705
1992,F,90-94,GBD_Upper,595.4226309585312
1992,M,0-4,GBD_Upper,89067.34944571376
1992,M,10-14,GBD_Upper,1999.9104592047177
1992,M,15-19,GBD_Upper,2474.9274785558564
1992,M,20-24,GBD_Upper,2875.843954026249
1992,M,25-29,GBD_Upper,3874.17976995031
1992,M,30-34,GBD_Upper,4523.631821501046
1992,M,35-39,GBD_Upper,4930.918906189729
1992,M,40-44,GBD_Upper,4726.474391525082
1992,M,45-49,GBD_Upper,4442.912499283645
1992,M,5-9,GBD_Upper,3770.2172260447883
1992,M,50-54,GBD_Upper,4421.319241003791
1992,M,55-59,GBD_Upper,4478.2990204434855
1992,M,60-64,GBD_Upper,5240.092752424061
1992,M,65-69,GBD_Upper,5733.652433499145
1992,M,70-74,GBD_Upper,5516.4907963599435
1992,M,75-79,GBD_Upper,3960.29619421107
1992,M,80-84,GBD_Upper,2566.027536430552
1992,M,85-89,GBD_Upper,1230.8301113277385
1992,M,90-94,GBD_Upper,458.21490427293736
1993,F,0-4,GBD_Upper,79518.42888204641
1993,F,10-14,GBD_Upper,1436.4336677374602
1993,F,15-19,GBD_Upper,2940.4510270015276
1993,F,20-24,GBD_Upper,5039.651018615586
1993,F,25-29,GBD_Upper,6373.340523683693
1993,F,30-34,GBD_Upper,5828.892271740498
1993,F,35-39,GBD_Upper,4875.392960509881
1993,F,40-44,GBD_Upper,4158.6997889601835
1993,F,45-49,GBD_Upper,4021.790458976379
1993,F,5-9,GBD_Upper,3057.6457647445523
1993,F,50-54,GBD_Upper,3796.241777213922
1993,F,55-59,GBD_Upper,3590.706394415528
1993,F,60-64,GBD_Upper,4108.391878464171
1993,F,65-69,GBD_Upper,4813.006588951843
1993,F,70-74,GBD_Upper,5230.282245238402
1993,F,75-79,GBD_Upper,4165.902034345543
1993,F,80-84,GBD_Upper,2979.45309673249
1993,F,85-89,GBD_Upper,1429.9268880278255
1993,F,90-94,GBD_Upper,613.7571768725647
1993,M,0-4,GBD_Upper,88623.75618884209
1993,M,10-14,GBD_Upper,1924.9274260149518
1993,M,15-19,GBD_Upper,2373.627770346131
1993,M,20-24,GBD_Upper,2801.770529745458
1993,M,25-29,GBD_Upper,4143.212648131104
1993,M,30-34,GBD_Upper,5011.7512252867355
1993,M,35-39,GBD_Upper,5553.150421490955
1993,M,40-44,GBD_Upper,5244.6684888146065
1993,M,45-49,GBD_Upper,4871.57961381189
1993,M,5-9,GBD_Upper,3668.442520369849
1993,M,50-54,GBD_Upper,4726.592217158308
1993,M,55-59,GBD_Upper,4634.065563697637
1993,M,60-64,GBD_Upper,5437.185303569632
1993,M,65-69,GBD_Upper,5930.311933627696
1993,M,70-74,GBD_Upper,5720.006454912341
1993,M,75-79,GBD_Upper,4125.594317420643
1993,M,80-84,GBD_Upper,2634.1528046967696
1993,M,85-89,GBD_Upper,1254.6910339895169
1993,M,90-94,GBD_Upper,473.62308398499977
1994,F,0-4,GBD_Upper,76561.41992686184
1994,F,10-14,GBD_Upper,1404.7141173567006
1994,F,15-19,GBD_Upper,3046.50318644731
1994,F,20-24,GBD_Upper,5421.537797935325
1994,F,25-29,GBD_Upper,6972.723067014085
1994,F,30-34,GBD_Upper,6612.470134691179
1994,F,35-39,GBD_Upper,5407.401829645942
1994,F,40-44,GBD_Upper,4568.689510935846
1994,F,45-49,GBD_Upper,4435.824733652053
1994,F,5-9,GBD_Upper,3020.078415510647
1994,F,50-54,GBD_Upper,4132.446135467929
1994,F,55-59,GBD_Upper,3769.06872102509
1994,F,60-64,GBD_Upper,4223.832508520068
1994,F,65-69,GBD_Upper,4915.088593407546
1994,F,70-74,GBD_Upper,5403.023143962614
1994,F,75-79,GBD_Upper,4389.895713453591
1994,F,80-84,GBD_Upper,3120.7996074185335
1994,F,85-89,GBD_Upper,1507.0962828008176
1994,F,90-94,GBD_Upper,638.7387549409435
1994,M,0-4,GBD_Upper,85761.397262033
1994,M,10-14,GBD_Upper,1895.796117811176
1994,M,15-19,GBD_Upper,2362.3251100405514
1994,M,20-24,GBD_Upper,2763.6567790404915
1994,M,25-29,GBD_Upper,4358.900078603588
1994,M,30-34,GBD_Upper,5522.197742552756
1994,M,35-39,GBD_Upper,6168.840958475919
1994,M,40-44,GBD_Upper,5833.925715323528
1994,M,45-49,GBD_Upper,5379.209025789043
1994,M,5-9,GBD_Upper,3617.6896136946216
1994,M,50-54,GBD_Upper,5130.998321460903
1994,M,55-59,GBD_Upper,4908.918667710131
1994,M,60-64,GBD_Upper,5681.031795828824
1994,M,65-69,GBD_Upper,6156.5854778209605
1994,M,70-74,GBD_Upper,5965.63233155726
1994,M,75-79,GBD_Upper,4336.195277282511
1994,M,80-84,GBD_Upper,2722.683956273087
1994,M,85-89,GBD_Upper,1272.486521391904
1994,M,90-94,GBD_Upper,485.8300307287771
1995,F,0-4,GBD_Upper,73174.69245924939
1995,F,10-14,GBD_Upper,1397.24295629034
1995,F,15-19,GBD_Upper,3095.366078880892
1995,F,20-24,GBD_Upper,5779.5994984872605
1995,F,25-29,GBD_Upper,7562.077639761561
1995,F,30-34,GBD_Upper,7249.754115631099
1995,F,35-39,GBD_Upper,6003.21025629887
1995,F,40-44,GBD_Upper,4937.58510707909
1995,F,45-49,GBD_Upper,4805.591708415445
1995,F,5-9,GBD_Upper,3016.0921994686123
1995,F,50-54,GBD_Upper,4408.013121154918
1995,F,55-59,GBD_Upper,3896.989585444729
1995,F,60-64,GBD_Upper,4309.671037707479
1995,F,65-69,GBD_Upper,4962.583935085593
1995,F,70-74,GBD_Upper,5499.876175459123
1995,F,75-79,GBD_Upper,4604.1471260766775
1995,F,80-84,GBD_Upper,3247.67176794624
1995,F,85-89,GBD_Upper,1594.3687567283719
1995,F,90-94,GBD_Upper,660.1330039616573
1995,M,0-4,GBD_Upper,82178.28113328514
1995,M,10-14,GBD_Upper,1905.6506715869202
1995,M,15-19,GBD_Upper,2404.3150138536685
1995,M,20-24,GBD_Upper,2847.628750695609
1995,M,25-29,GBD_Upper,4582.666753354897
1995,M,30-34,GBD_Upper,5971.33040500651
1995,M,35-39,GBD_Upper,6825.211961589771
1995,M,40-44,GBD_Upper,6335.78849527464
1995,M,45-49,GBD_Upper,5880.120346159936
1995,M,5-9,GBD_Upper,3623.614416668282
1995,M,50-54,GBD_Upper,5508.803629530244
1995,M,55-59,GBD_Upper,5179.127771413223
1995,M,60-64,GBD_Upper,5852.142659363432
1995,M,65-69,GBD_Upper,6288.713897528663
1995,M,70-74,GBD_Upper,6095.320414015701
1995,M,75-79,GBD_Upper,4525.643763861227
1995,M,80-84,GBD_Upper,2780.7423643598213
1995,M,85-89,GBD_Upper,1282.5285251742719
1995,M,90-94,GBD_Upper,493.9572521360406
1996,F,0-4,GBD_Upper,69833.27423670804
1996,F,10-14,GBD_Upper,1412.1417378292053
1996,F,15-19,GBD_Upper,3139.0030229816225
1996,F,20-24,GBD_Upper,6297.43632288873
1996,F,25-29,GBD_Upper,8232.26561299916
1996,F,30-34,GBD_Upper,7923.507843430201
1996,F,35-39,GBD_Upper,6579.336667942423
1996,F,40-44,GBD_Upper,5338.775855671917
1996,F,45-49,GBD_Upper,5094.647232702585
1996,F,5-9,GBD_Upper,3049.686263547395
1996,F,50-54,GBD_Upper,4688.747211110298
1996,F,55-59,GBD_Upper,4040.4577212145123
1996,F,60-64,GBD_Upper,4384.088751184203
1996,F,65-69,GBD_Upper,4950.1896494032435
1996,F,70-74,GBD_Upper,5563.761054087941
1996,F,75-79,GBD_Upper,4826.048835299984
1996,F,80-84,GBD_Upper,3374.328605362378
1996,F,85-89,GBD_Upper,1687.7236429570928
1996,F,90-94,GBD_Upper,681.7733866556623
1996,M,0-4,GBD_Upper,79049.35752662411
1996,M,10-14,GBD_Upper,1945.6037770936741
1996,M,15-19,GBD_Upper,2500.306204652502
1996,M,20-24,GBD_Upper,3047.6219036676416
1996,M,25-29,GBD_Upper,4899.365993713875
1996,M,30-34,GBD_Upper,6461.895047814677
1996,M,35-39,GBD_Upper,7461.481627481969
1996,M,40-44,GBD_Upper,6823.985514300521
1996,M,45-49,GBD_Upper,6295.886087511166
1996,M,5-9,GBD_Upper,3603.190642343328
1996,M,50-54,GBD_Upper,5890.816602296061
1996,M,55-59,GBD_Upper,5435.339608441954
1996,M,60-64,GBD_Upper,6019.642849850727
1996,M,65-69,GBD_Upper,6438.181599211237
1996,M,70-74,GBD_Upper,6159.703278028511
1996,M,75-79,GBD_Upper,4676.557014913865
1996,M,80-84,GBD_Upper,2826.6943886512063
1996,M,85-89,GBD_Upper,1303.1411102864652
1996,M,90-94,GBD_Upper,496.56916574949037
1997,F,0-4,GBD_Upper,67483.29662380998
1997,F,10-14,GBD_Upper,1433.3052656128607
1997,F,15-19,GBD_Upper,3155.0247924340183
1997,F,20-24,GBD_Upper,6761.38981941111
1997,F,25-29,GBD_Upper,9042.609998064212
1997,F,30-34,GBD_Upper,8565.511800413391
1997,F,35-39,GBD_Upper,7166.68256276572
1997,F,40-44,GBD_Upper,5672.295385698354
1997,F,45-49,GBD_Upper,5332.138246053907
1997,F,5-9,GBD_Upper,3012.510094136765
1997,F,50-54,GBD_Upper,4895.266323539225
1997,F,55-59,GBD_Upper,4160.820987178765
1997,F,60-64,GBD_Upper,4373.0487949430935
1997,F,65-69,GBD_Upper,4927.099291766355
1997,F,70-74,GBD_Upper,5572.87842462893
1997,F,75-79,GBD_Upper,4978.870862054759
1997,F,80-84,GBD_Upper,3443.321261466142
1997,F,85-89,GBD_Upper,1814.5046306797408
1997,F,90-94,GBD_Upper,700.9485046529867
1997,M,0-4,GBD_Upper,76434.13475336859
1997,M,10-14,GBD_Upper,1983.5922354735544
1997,M,15-19,GBD_Upper,2579.8011265402356
1997,M,20-24,GBD_Upper,3210.1373193687737
1997,M,25-29,GBD_Upper,5174.9878725353055
1997,M,30-34,GBD_Upper,6913.576847419953
1997,M,35-39,GBD_Upper,8081.775628262819
1997,M,40-44,GBD_Upper,7260.999306748107
1997,M,45-49,GBD_Upper,6674.138067884989
1997,M,5-9,GBD_Upper,3564.6629251883915
1997,M,50-54,GBD_Upper,6253.102686492463
1997,M,55-59,GBD_Upper,5676.829231021671
1997,M,60-64,GBD_Upper,6126.467025555151
1997,M,65-69,GBD_Upper,6557.136627892099
1997,M,70-74,GBD_Upper,6177.542470025921
1997,M,75-79,GBD_Upper,4803.144756349288
1997,M,80-84,GBD_Upper,2858.956063182307
1997,M,85-89,GBD_Upper,1326.4201983110916
1997,M,90-94,GBD_Upper,489.45722617611494
1998,F,0-4,GBD_Upper,65540.72034568527
1998,F,10-14,GBD_Upper,1456.8722632137724
1998,F,15-19,GBD_Upper,3104.8490986767215
1998,F,20-24,GBD_Upper,7112.090535197192
1998,F,25-29,GBD_Upper,9751.688624880479
1998,F,30-34,GBD_Upper,9048.455842086458
1998,F,35-39,GBD_Upper,7793.504965688857
1998,F,40-44,GBD_Upper,5982.172201245271
1998,F,45-49,GBD_Upper,5651.257236496323
1998,F,5-9,GBD_Upper,3001.5941543873514
1998,F,50-54,GBD_Upper,5078.468128812423
1998,F,55-59,GBD_Upper,4273.5768658818015
1998,F,60-64,GBD_Upper,4367.160170528418
1998,F,65-69,GBD_Upper,4868.655606940792
1998,F,70-74,GBD_Upper,5659.849614501127
1998,F,75-79,GBD_Upper,5094.953663525076
1998,F,80-84,GBD_Upper,3588.125754645653
1998,F,85-89,GBD_Upper,1910.6468795148269
1998,F,90-94,GBD_Upper,734.9094880476753
1998,M,0-4,GBD_Upper,73780.47513280046
1998,M,10-14,GBD_Upper,2036.5304013181037
1998,M,15-19,GBD_Upper,2645.4370619938086
1998,M,20-24,GBD_Upper,3418.5215164798938
1998,M,25-29,GBD_Upper,5458.835118331506
1998,M,30-34,GBD_Upper,7287.299996229355
1998,M,35-39,GBD_Upper,8569.518149779058
1998,M,40-44,GBD_Upper,7752.501689189193
1998,M,45-49,GBD_Upper,7099.129685151745
1998,M,5-9,GBD_Upper,3560.9923868881397
1998,M,50-54,GBD_Upper,6554.521704323565
1998,M,55-59,GBD_Upper,5899.145367313505
1998,M,60-64,GBD_Upper,6201.5026642623825
1998,M,65-69,GBD_Upper,6673.284071078707
1998,M,70-74,GBD_Upper,6270.526495097658
1998,M,75-79,GBD_Upper,4870.840979640879
1998,M,80-84,GBD_Upper,2920.2056787459373
1998,M,85-89,GBD_Upper,1336.7998683009248
1998,M,90-94,GBD_Upper,485.09776742448514
1999,F,0-4,GBD_Upper,62890.66345889272
1999,F,10-14,GBD_Upper,1455.1714926322445
1999,F,15-19,GBD_Upper,3013.549669191052
1999,F,20-24,GBD_Upper,7256.340772889073
1999,F,25-29,GBD_Upper,10289.598073513484
1999,F,30-34,GBD_Upper,9501.856571129883
1999,F,35-39,GBD_Upper,8308.562903900085
1999,F,40-44,GBD_Upper,6170.219698467221
1999,F,45-49,GBD_Upper,5820.858359350507
1999,F,5-9,GBD_Upper,2930.3037791825677
1999,F,50-54,GBD_Upper,5198.42677170972
1999,F,55-59,GBD_Upper,4340.338094824343
1999,F,60-64,GBD_Upper,4337.7306043925755
1999,F,65-69,GBD_Upper,4788.42763273796
1999,F,70-74,GBD_Upper,5606.216083061213
1999,F,75-79,GBD_Upper,5158.199064402894
1999,F,80-84,GBD_Upper,3698.183163168382
1999,F,85-89,GBD_Upper,1971.0971085169845
1999,F,90-94,GBD_Upper,766.8113160184646
1999,M,0-4,GBD_Upper,70330.44847810375
1999,M,10-14,GBD_Upper,2043.1988904194252
1999,M,15-19,GBD_Upper,2648.068868760272
1999,M,20-24,GBD_Upper,3535.0327401045706
1999,M,25-29,GBD_Upper,5623.1122282000815
1999,M,30-34,GBD_Upper,7541.783137326779
1999,M,35-39,GBD_Upper,8943.520696024249
1999,M,40-44,GBD_Upper,8041.813971526961
1999,M,45-49,GBD_Upper,7333.733196579738
1999,M,5-9,GBD_Upper,3464.505913000643
1999,M,50-54,GBD_Upper,6694.154816243466
1999,M,55-59,GBD_Upper,6046.83595366323
1999,M,60-64,GBD_Upper,6228.250184337623
1999,M,65-69,GBD_Upper,6654.4857545311625
1999,M,70-74,GBD_Upper,6280.82813896542
1999,M,75-79,GBD_Upper,4884.134076593872
1999,M,80-84,GBD_Upper,2974.9480800406573
1999,M,85-89,GBD_Upper,1335.6823726451064
1999,M,90-94,GBD_Upper,481.58689618884637
2000,F,0-4,GBD_Upper,60342.070333515614
2000,F,10-14,GBD_Upper,1465.5761642117293
2000,F,15-19,GBD_Upper,2922.4994504599454
2000,F,20-24,GBD_Upper,7216.117943821555
2000,F,25-29,GBD_Upper,10688.8129488919
2000,F,30-34,GBD_Upper,9849.200718824757
2000,F,35-39,GBD_Upper,8700.762815827964
2000,F,40-44,GBD_Upper,6327.984219000115
2000,F,45-49,GBD_Upper,5860.280545460212
2000,F,5-9,GBD_Upper,2912.574754068889
2000,F,50-54,GBD_Upper,5250.542515360825
2000,F,55-59,GBD_Upper,4378.814084810351
2000,F,60-64,GBD_Upper,4248.156273984009
2000,F,65-69,GBD_Upper,4639.295984521392
2000,F,70-74,GBD_Upper,5461.545498890369
2000,F,75-79,GBD_Upper,5109.890339288391
2000,F,80-84,GBD_Upper,3796.9042746756354
2000,F,85-89,GBD_Upper,2017.590279083767
2000,F,90-94,GBD_Upper,803.1249193356506
2000,M,0-4,GBD_Upper,67411.50234587367
2000,M,10-14,GBD_Upper,2042.2463261741705
2000,M,15-19,GBD_Upper,2667.565026490552
2000,M,20-24,GBD_Upper,3610.1574404169696
2000,M,25-29,GBD_Upper,5686.543907359239
2000,M,30-34,GBD_Upper,7755.296177421844
2000,M,35-39,GBD_Upper,9217.925754835238
2000,M,40-44,GBD_Upper,8297.210730262866
2000,M,45-49,GBD_Upper,7408.025064238534
2000,M,5-9,GBD_Upper,3439.521903985019
2000,M,50-54,GBD_Upper,6753.73704841135
2000,M,55-59,GBD_Upper,6080.065966936114
2000,M,60-64,GBD_Upper,6189.799845063374
2000,M,65-69,GBD_Upper,6501.166142145564
2000,M,70-74,GBD_Upper,6186.2282537183855
2000,M,75-79,GBD_Upper,4785.1569544885515
2000,M,80-84,GBD_Upper,3004.065961411012
2000,M,85-89,GBD_Upper,1336.8455811962053
2000,M,90-94,GBD_Upper,478.2939956289729
2001,F,0-4,GBD_Upper,58316.513723195094
2001,F,10-14,GBD_Upper,1471.8345042976512
2001,F,15-19,GBD_Upper,2841.580745612266
2001,F,20-24,GBD_Upper,7041.840253449699
2001,F,25-29,GBD_Upper,10957.311845874714
2001,F,30-34,GBD_Upper,10152.088272255922
2001,F,35-39,GBD_Upper,9027.817525963812
2001,F,40-44,GBD_Upper,6455.212614840268
2001,F,45-49,GBD_Upper,5902.591209847632
2001,F,5-9,GBD_Upper,2915.383708021819
2001,F,50-54,GBD_Upper,5182.352252636401
2001,F,55-59,GBD_Upper,4402.395351846142
2001,F,60-64,GBD_Upper,4176.115778616763
2001,F,65-69,GBD_Upper,4503.507948083331
2001,F,70-74,GBD_Upper,5281.504970889023
2001,F,75-79,GBD_Upper,5070.387743884452
2001,F,80-84,GBD_Upper,3934.9116269722012
2001,F,85-89,GBD_Upper,2061.3370131968127
2001,F,90-94,GBD_Upper,847.4229325183435
2001,M,0-4,GBD_Upper,64895.3469106098
2001,M,10-14,GBD_Upper,2044.7923419969597
2001,M,15-19,GBD_Upper,2716.993675896868
2001,M,20-24,GBD_Upper,3630.0264883914265
2001,M,25-29,GBD_Upper,5689.3879446918345
2001,M,30-34,GBD_Upper,7792.3516610971
2001,M,35-39,GBD_Upper,9390.498992929799
2001,M,40-44,GBD_Upper,8384.787580034315
2001,M,45-49,GBD_Upper,7511.423917651391
2001,M,5-9,GBD_Upper,3434.6081117912363
2001,M,50-54,GBD_Upper,6725.483101005024
2001,M,55-59,GBD_Upper,6101.4238988336765
2001,M,60-64,GBD_Upper,6171.042689303107
2001,M,65-69,GBD_Upper,6359.413013061556
2001,M,70-74,GBD_Upper,6085.26270812843
2001,M,75-79,GBD_Upper,4728.943455544199
2001,M,80-84,GBD_Upper,3048.3726747033156
2001,M,85-89,GBD_Upper,1348.4826110191457
2001,M,90-94,GBD_Upper,481.96136279122754
2002,F,0-4,GBD_Upper,55545.02635594022
2002,F,10-14,GBD_Upper,1477.1943981500613
2002,F,15-19,GBD_Upper,2809.1519753587118
2002,F,20-24,GBD_Upper,6817.558520349031
2002,F,25-29,GBD_Upper,11100.829320416497
2002,F,30-34,GBD_Upper,10429.330893798868
2002,F,35-39,GBD_Upper,9196.157042511319
2002,F,40-44,GBD_Upper,6599.915983438526
2002,F,45-49,GBD_Upper,5937.799013671002
2002,F,5-9,GBD_Upper,2929.813984421607
2002,F,50-54,GBD_Upper,5140.060668263482
2002,F,55-59,GBD_Upper,4426.01800260036
2002,F,60-64,GBD_Upper,4165.942286182978
2002,F,65-69,GBD_Upper,4424.054893898731
2002,F,70-74,GBD_Upper,5126.326475624576
2002,F,75-79,GBD_Upper,5016.601009771561
2002,F,80-84,GBD_Upper,4064.801588283845
2002,F,85-89,GBD_Upper,2133.192235758991
2002,F,90-94,GBD_Upper,922.408585730293
2002,M,0-4,GBD_Upper,61873.13590977645
2002,M,10-14,GBD_Upper,2033.4922119879666
2002,M,15-19,GBD_Upper,2746.2909610725887
2002,M,20-24,GBD_Upper,3577.6664482858682
2002,M,25-29,GBD_Upper,5704.880924034668
2002,M,30-34,GBD_Upper,7822.91301263325
2002,M,35-39,GBD_Upper,9447.214884193
2002,M,40-44,GBD_Upper,8465.418963953533
2002,M,45-49,GBD_Upper,7537.020138969582
2002,M,5-9,GBD_Upper,3453.153648244445
2002,M,50-54,GBD_Upper,6654.586285790513
2002,M,55-59,GBD_Upper,6157.617761771301
2002,M,60-64,GBD_Upper,6179.344044325517
2002,M,65-69,GBD_Upper,6225.497505677319
2002,M,70-74,GBD_Upper,6043.51733179762
2002,M,75-79,GBD_Upper,4647.794508535305
2002,M,80-84,GBD_Upper,3089.8336960821484
2002,M,85-89,GBD_Upper,1344.2981138747427
2002,M,90-94,GBD_Upper,494.1636266071166
2003,F,0-4,GBD_Upper,52387.797805327
2003,F,10-14,GBD_Upper,1493.9385189154239
2003,F,15-19,GBD_Upper,2809.8704691132016
2003,F,20-24,GBD_Upper,6511.62784656244
2003,F,25-29,GBD_Upper,11108.66592646704
2003,F,30-34,GBD_Upper,10620.583099591744
2003,F,35-39,GBD_Upper,9311.23608613906
2003,F,40-44,GBD_Upper,6739.062271490041
2003,F,45-49,GBD_Upper,5999.881175435648
2003,F,5-9,GBD_Upper,2962.963093976167
2003,F,50-54,GBD_Upper,5171.206814017238
2003,F,55-59,GBD_Upper,4453.806047113173
